7157	8793.232367768496
1499	5554.759813342677
4609	5467.451842423517
3845	4878.899699877574
1956	3162.7123930935422
1048	3023.6161291505864
111518	2959.2657374961227
4292	2906.3320632859572
7474	2588.6137197753587
3791	2362.9669677246484
4313	2256.7220948293193
595	2249.8152138096893
18712	2068.2419736397433
6774	2065.3887303107767
4436	2005.4479458589055
6778	1985.0990761335847
10094	1982.0652247380874
2956	1955.3436844204161
10397	1723.5349780331194
673	1575.4630660014773
7764	1493.7303142953701
54905	1469.4011138335022
545817	1468.0945003159509
17857	1467.3526510182567
4502	1465.0047313281514
140859	1465.0047313281514
782	1465.0047313281514
72587	1465.0047313281514
2274	1224.3470077054503
4893	1208.4785272727308
56648	1206.4744846231836
999	1184.653194814731
493	1177.7489016559648
5743	1165.756914509545
4583	1144.0120940146269
598	1135.9274028565892
7431	1125.3991412231871
6667	1123.6489400213354
4602	1122.1134372900497
602	1121.2977357215275
6955	1120.2977357215275
406952	1120.2977357215275
12576	1120.2977357215275
2099	1064.3617305874384
5395	1063.8465697870904
60489	1037.3251181300534
11065	1034.1209868198716
5243	959.2336087326679
356	946.6496899904417
9314	925.0343565195192
467	922.4329134826681
8754	920.2471193834383
415116	919.2186549509969
1029	915.8895378388507
3309	897.0746401247612
1045	888.3358191107097
843	870.9376034992106
6596	870.9376034992106
54658	868.5137696836795
5467	867.0737958579235
8841	866.8944433107619
9971	866.3704967454162
6750	865.5524732435142
4437	865.2811819286252
406913	864.7696251581924
246	863.803842148587
11140	863.583190585082
24224	863.583190585082
3611	863.1930531404599
3065	862.7825771017816
23481	862.7674890165597
1841	862.7674890165597
9180	861.7674890165597
5888	861.7674890165597
51177	861.7674890165597
574511	861.7674890165597
5754	861.7674890165597
6863	861.7674890165597
7341	861.7674890165597
346389	279.10343447952584
1630	137.33888324744095
8743	117.7735025737902
2064	112.64725953208061
1026	81.32259401066082
7694	80.85126222343737
4513	70.19287149232291
7422	68.71851562722753
8842	52.16811920195716
22035	46.9760484373237
581	41.172974089315645
596	39.7003501697764
3480	37.97384969850947
100508689	37.966859874871616
4089	37.76197576669619
10178	37.652088003409375
7421	34.58165072793985
7048	34.02948360871282
3645	29.240637386683865
174	28.52543153317454
2922	27.557794507478484
4316	26.334872613756353
960	26.179938363891303
51422	25.390612847122053
2520	24.910896165703328
7040	24.620069613124734
3091	24.13063567809517
11789	24.084417437654
3586	24.02481235547664
7298	23.623101855468093
11169	23.03606834551221
6317	22.571997773155395
9170	22.570386148945794
207	21.756480348012804
7433	21.311859038107652
10	21.16276759019012
2944	21.16276759019012
768	20.34022896530172
22059	19.637694747905407
3458	19.575058952570146
2100	19.28425570726259
5290	19.088972079281067
6917	18.34022896530172
8932	18.34022896530172
5122	18.34022896530172
126393	18.34022896530172
2952	18.34022896530172
92	18.16091226783348
3146	17.93720482926059
168400	17.65454434715512
3569	16.70940300539416
3481	16.060574142918025
5468	15.873762482778721
8856	15.705137949514377
7124	15.487657444144315
7852	15.25832065288229
5562	14.807158991576085
4524	14.612073233462777
3479	14.30003908750272
9429	14.211344299451873
3958	14.174157132198054
7351	13.985816051173096
4599	13.86595386286135
5329	13.697538745038408
4953	13.227043347533748
4072	13.174157132198054
7057	13.17011448265086
3490	13.111103405097396
9076	13.048958981106033
2925	12.718245346992962
7078	12.267477334763239
12387	12.190686402836043
1604	12.17011448265086
2065	12.134148304613417
4922	12.044700395299143
1437	12.039871138051033
4311	12.007133818861758
11799	11.595678606551104
7099	11.484176972881688
4318	11.475322525362124
3576	11.39940763196989
16193	11.311269981964044
8795	11.303539247503192
100507056	11.295401836575158
5670	11.174157132198054
9403	11.174157132198054
25406	11.174157132198054
354	11.174157132198054
23705	11.17011448265086
4322	11.17011448265086
672	10.900408421382147
1401	10.900408421382147
6528	10.75528535048197
8678	10.710493898710252
3815	10.671017604275786
3133	10.655929519053826
5728	10.41129032951984
57105	10.345848350612057
8811	10.34464182360022
3558	10.226032074952698
58492	10.226032074952698
966	10.17011448265086
4255	10.17011448265086
5159	10.17011448265086
4843	10.125287353924298
887	9.74062696630141
27035	9.672432647529378
27086	9.655929519053826
604	9.655929519053826
6521	9.655929519053826
284086	9.655929519053826
925	9.655929519053826
993	9.655929519053826
16009	9.655929519053826
3624	9.655929519053826
8718	9.528095072653713
7100	9.345848350612057
6714	9.240927811517405
2932	9.208632876212
16183	9.17011448265086
5627	9.17011448265086
3229	9.17011448265086
4595	9.17011448265086
851752	9.17011448265086
4359	9.17011448265086
675	9.17011448265086
7415	9.17011448265086
217	9.17011448265086
176783	9.17011448265086
28987	9.17011448265086
241	9.17011448265086
6358	9.17011448265086
176770	9.17011448265086
5053	9.17011448265086
12368	9.17011448265086
50493	9.17011448265086
21933	9.17011448265086
175499	9.17011448265086
51734	9.17011448265086
945	9.17011448265086
3561	9.17011448265086
720	9.17011448265086
760	9.17011448265086
266790	9.17011448265086
146279	9.17011448265086
340706	9.17011448265086
105782	9.17011448265086
51074	9.17011448265086
351	9.17011448265086
12010	9.17011448265086
116589	9.17011448265086
147719	9.17011448265086
841	9.124355232284067
1576	8.67292417530603
4582	8.477249693576738
3553	8.47720618206855
5045	8.363332248449513
6401	8.35928959890232
1044	8.295499723243971
51176	8.189314919865907
54474	8.184365092084255
5595,5594	8.183762513727578
4233	8.035660005407143
1525	8.0
3383	8.0
857	7.940988922446535
6480	7.823786867616625
283871	7.755175481004073
10223	7.706451249163059
7039	7.664649505232744
331	7.552002766150494
8837	7.494914265855243
5594,5595	7.209528237510011
2335	7.047599408621111
6361	7.04374530450153
3429	7.004042649547194
1869	6.8207458085240065
14103	6.759218130551267
1495	6.710809207140279
9518	6.6866242989648805
3949	6.672924175306028
11156	6.616203397722113
84432	6.4886257438282655
5328	6.474585079448994
836	6.472195738142442
1789	6.215620696231017
79444	6.076748913601825
10879	6.052876750866105
875	6.041936694592079
160728	6.037894045044885
8877	6.028464432441444
11200	6.012127948641582
6267	6.012127948641582
3606	6.008085299094388
10855	6.004042649547194
811	6.0
7015	5.895171923946533
430	5.8637431135141975
5744	5.849552964019928
1027	5.819744218069431
1994	5.815701568522237
8434	5.764625621515736
51754	5.707115093680434
4149	5.704544741248624
1241	5.672924175306028
2690	5.672924175306028
355	5.3684916102904285
57650	5.32242481856571
28996	5.31933802477422
406991	5.311252725679832
5295	5.307441371014946
6934	5.267927261488222
1950	5.174518463569883
5970	5.136456324112021
6387	5.123131952056229
27189	5.123131952056229
2526	5.102337131264812
8829	5.043556759073917
8549	5.040395781574509
7020	5.008085299094388
3897,801	5.008085299094388
648	5.0
5268	4.85565781441981
6678	4.8225386248884
5909	4.819744218069431
324	4.757311622636833
4869	4.755175481004073
1591	4.704860049678651
22949	4.702408599615865
474	4.700936302500481
77125	4.672924175306028
2150	4.672924175306028
2149	4.672924175306028
17082	4.672924175306028
5241	4.672924175306028
3953	4.672924175306028
14369	4.672924175306028
3156	4.672924175306028
128674	4.672924175306028
412	4.57367145634528
4851	4.550851477824542
5592	4.550374746257288
13866	4.501149415697191
839	4.457107652920483
3066	4.430974132023757
7296	4.415886046801797
406937	4.407121892109772
2902	4.385055695305623
23600	4.375862061772893
59290	4.355246949355126
1131	4.355246949355126
4830	4.35046815125024
6997	4.291457073696775
